#miRNA	read_count
cli-miR-142-5p	0
cli-miR-142-3p	0
pbv-miR-142-3p	0
tch-miR-142	0
oha-miR-142-5p	0
oha-miR-142-3p	0
cja-miR-142	0
pal-miR-142-5p	0
pal-miR-142-3p	0
abu-miR-142-5p	0
abu-miR-142-3p	0
mze-miR-142	0
nbr-miR-142	0
oni-miR-142	0
pny-miR-142	0
gmo-miR-142-5p	0
gmo-miR-142-2-3p	0
xla-miR-142-5p	0
xla-miR-142-3p	0
cpo-miR-142-5p	0
cpo-miR-142-3p	0
dno-miR-142-5p	0
dno-miR-142-3p	0
ocu-miR-142-5p	0
ocu-miR-142-3p	0
mmu-miR-143-5p	0
mmu-miR-143-3p	0
hsa-miR-143-5p	0
hsa-miR-143-3p	0
rno-miR-143-5p	0
dre-miR-143	0
xtr-miR-143	0
mdo-miR-143-5p	0
mdo-miR-143-3p	0
oan-miR-143-5p	0
oan-miR-143-3p	0
mml-miR-143-5p	0
mml-miR-143-3p	0
cfa-miR-143	0
bta-miR-143	0
eca-miR-143	0
ssc-miR-143-5p	0
ssc-miR-143-3p	0
aca-miR-143-5p	0
aca-miR-143-3p	0
ola-miR-143	0
cgr-miR-143	0
ccr-miR-143	0
aja-miR-143	0
ipu-miR-143	0
oar-miR-143	0
ssa-miR-143-5p	0
ssa-miR-143-3p	0
efu-miR-143	0
cpi-miR-143-5p	0
cpi-miR-143-3p	0
ami-miR-143-5p	0
ami-miR-143-3p	0
cli-miR-143-5p	0
cli-miR-143-3p	0
pbv-miR-143-5p	0
pbv-miR-143-3p	0
chi-miR-143-5p	0
chi-miR-143-3p	0
tch-miR-143-3p	0
oha-miR-143-5p	0
cja-miR-143	0
pal-miR-143-5p	0
pal-miR-143-3p	0
abu-miR-143	0
oni-miR-143	0
gmo-miR-143-5p	0
gmo-miR-143-3p	0
xla-miR-143-5p	0
xla-miR-143-3p	0
cpo-miR-143-5p	0
cpo-miR-143-3p	0
dno-miR-143-5p	0
dno-miR-143-3p	0
ocu-miR-143-5p	0
ocu-miR-143-3p	0
gga-miR-143-5p	0
gga-miR-143-3p	0
nle-miR-143	0
sbo-miR-143	0
pha-miR-143	0
oga-miR-143	0
bta-miR-1434-5p	0
bta-miR-1434-3p	0
mmu-miR-144-5p	0
hsa-miR-144-5p	0
rno-miR-144-5p	0
gga-miR-144-5p	0
aca-miR-144-5p	0
cgr-miR-144	0
ggo-miR-144	0
ssa-miR-144-5p	0
chi-miR-144-5p	0
oha-miR-144-5p	0
cja-miR-144	0
pal-miR-144-5p	0
gmo-miR-144-5p	0
xla-miR-144-5p	0
cpo-miR-144-5p	0
dno-miR-144-5p	0
ocu-miR-144-5p	0
mmu-miR-145a-5p	0
mmu-miR-145a-3p	0
hsa-miR-145-5p	0
hsa-miR-145-3p	0
rno-miR-145-5p	0
rno-miR-145-3p	0
dre-miR-145-5p	0
dre-miR-145-3p	0
ssc-miR-145-5p	0
ssc-miR-145-3p	0
mml-miR-145-5p	0
mml-miR-145-3p	0
ptr-miR-145	0
ggo-miR-145	0
ppy-miR-145	0
mne-miR-145	0
bta-miR-145	0
xtr-miR-145	0
mdo-miR-145-5p	0
mdo-miR-145-3p	0
oan-miR-145-5p	0
oan-miR-145-3p	0
cfa-miR-145	0
eca-miR-145	0
pma-miR-145-5p	0
aca-miR-145-5p	0
aca-miR-145-3p	0
ola-miR-145	0
aja-miR-145	0
ipu-miR-145	0
ssa-miR-145-5p	0
ssa-miR-145-3p	0
efu-miR-145	0
gga-miR-145-5p	0
gga-miR-145-3p	0
cpi-miR-145-5p	0
cpi-miR-145-3p	0
ami-miR-145-5p	0
ami-miR-145-3p	0
cli-miR-145-5p	0
cli-miR-145-3p	0
pbv-miR-145-5p	0
pbv-miR-145-3p	0
chi-miR-145-5p	0
chi-miR-145-3p	0
oha-miR-145-5p	0
oha-miR-145-3p	0
cja-miR-145	0
pal-miR-145-5p	0
pal-miR-145-3p	0
abu-miR-145	0
oni-miR-145	0
gmo-miR-145-5p	0
gmo-miR-145-3p	0
xla-miR-145-5p	0
xla-miR-145-3p	0
cpo-miR-145-5p	0
cpo-miR-145-3p	0
ocu-miR-145-5p	0
ocu-miR-145-3p	0
ppa-miR-145	0
mmr-miR-145	0
dma-miR-145	0
nle-miR-145	0
pha-miR-145	0
oga-miR-145	0
hsa-miR-1468-3p	0
bta-miR-1468	0
eca-miR-1468	0
ppy-miR-1468	0
ssc-miR-1468	0
cfa-miR-1468	0
chi-miR-1468-5p	0
chi-miR-1468-3p	0
cja-miR-1468	0
mmu-miR-146b-3p	0
rno-miR-146b-3p	0
eca-miR-146b-3p	0
cgr-miR-146b-3p	0
efu-miR-146	0
chi-miR-146b-3p	0
gga-miR-147	0
mmu-miR-147-3p	0
hsa-miR-147b-3p	0
rno-miR-147	0
ptr-miR-147b	0
bta-miR-147	0
cfa-miR-147	0
tgu-miR-147	0
ppy-miR-147b	0
aca-miR-147	0
cgr-miR-147	0
cpi-miR-147-3p	0
ami-miR-147-3p	0
cli-miR-147-3p	0
pbv-miR-147-3p	0
chi-miR-147-3p	0
tch-miR-147b	0
oha-miR-147-3p	0
dno-miR-147-3p	0
ocu-miR-147-3p	0
hsa-miR-148a-5p	0
mmu-miR-148a-5p	0
ssc-miR-148a-5p	0
mml-miR-148a-5p	0
chi-miR-148a-5p	0
pal-miR-148a-5p	0
cpo-miR-148a-5p	0
dno-miR-148a-5p	0
ocu-miR-148a-5p	0
bta-miR-148c	0
bta-miR-148d	0
mmu-miR-149-5p	0
hsa-miR-149-5p	0
hsa-miR-149-3p	0
mml-miR-149-5p	0
mml-miR-149-3p	0
ptr-miR-149	0
cfa-miR-149	0
eca-miR-149	0
ppy-miR-149	0
ssc-miR-149	0
cgr-miR-149-5p	0
ggo-miR-149	0
bta-miR-149-5p	0
bta-miR-149-3p	0
efu-miR-149	0
rno-miR-149-5p	0
cpo-miR-149-5p	0
cpo-miR-149-3p	0
dno-miR-149-5p	0
dno-miR-149-3p	0
nle-miR-149	0
oga-miR-149	0
hsa-miR-152-5p	0
rno-miR-152-5p	0
mdo-miR-152-5p	0
mml-miR-152-5p	0
cgr-miR-152-5p	0
pal-miR-152-5p	0
ocu-miR-152-5p	0
mmu-miR-153-3p	0
hsa-miR-153-3p	0
rno-miR-153-3p	0
gga-miR-153-3p	0
dre-miR-153a-3p	0
ssc-miR-153	0
mml-miR-153-1-5p	0
mml-miR-153-3p	0
ppy-miR-153	0
mne-miR-153	0
ggo-miR-153	0
fru-miR-153a	0
tni-miR-153a	0
xtr-miR-153	0
oan-miR-153-1-5p	0
oan-miR-153-3p	0
ptr-miR-153	0
bta-miR-153	0
cte-miR-153	0
lgi-miR-153	0
cfa-miR-153	0
mdo-miR-153-3p	0
mdo-miR-153-1-5p	0
eca-miR-153	0
tgu-miR-153-3p	0
aca-miR-153-3p	0
ssa-miR-153b-3p	0
cpi-miR-153-3p	0
ami-miR-153-3p	0
cli-miR-153a-3p	0
pbv-miR-153-3p	0
chi-miR-153	0
cja-miR-153	0
pal-miR-153-3p	0
pal-miR-153-2-5p	0
abu-miR-153a	0
mze-miR-153a	0
nbr-miR-153a	0
oni-miR-153a	0
pny-miR-153a	0
gmo-miR-153a-3p	0
cpo-miR-153-3p	0
dno-miR-153a-5p	0
dno-miR-153b-3p	0
ocu-miR-153-3p	0
mle-miR-153-3p	0
nle-miR-153	0
mmu-miR-153-3p	0
hsa-miR-153-3p	0
hsa-miR-153-5p	0
rno-miR-153-5p	0
rno-miR-153-3p	0
gga-miR-153-5p	0
gga-miR-153-3p	0
dre-miR-153a-5p	0
dre-miR-153a-3p	0
ssc-miR-153	0
mml-miR-153-3p	0
ppy-miR-153	0
mne-miR-153	0
mml-miR-153-2-5p	0
ggo-miR-153	0
fru-miR-153a	0
tni-miR-153a	0
xtr-miR-153	0
oan-miR-153-3p	0
ptr-miR-153	0
bta-miR-153	0
cte-miR-153	0
lgi-miR-153	0
cfa-miR-153	0
mdo-miR-153-2-5p	0
mdo-miR-153-3p	0
eca-miR-153	0
tgu-miR-153-1-5p	0
tgu-miR-153-3p	0
pma-miR-153-3p	0
aca-miR-153-3p	0
oan-miR-153-2-5p	0
ssa-miR-153b-3p	0
efu-miR-153	0
cpi-miR-153-3p	0
ami-miR-153-3p	0
cli-miR-153a-3p	0
cli-miR-153b-5p	0
cli-miR-153b-3p	0
pbv-miR-153-5p	0
pbv-miR-153-3p	0
chi-miR-153	0
oha-miR-153-1-5p	0
oha-miR-153-3p	0
cja-miR-153	0
pal-miR-153-5p	0
pal-miR-153-3p	0
abu-miR-153a	0
mze-miR-153a	0
nbr-miR-153a	0
oni-miR-153a	0
pny-miR-153a	0
gmo-miR-153a-3p	0
cpo-miR-153-5p	0
cpo-miR-153-3p	0
dno-miR-153b-5p	0
dno-miR-153b-3p	0
ocu-miR-153-5p	0
ocu-miR-153-3p	0
mle-miR-153-3p	0
nle-miR-153	0
bta-miR-154a	0
oar-miR-154a-5p	0
oar-miR-154a-3p	0
chi-miR-154a-5p	0
dno-miR-154a-3p	0
oar-miR-154b-5p	0
oar-miR-154b-3p	0
bta-miR-154b	0
eca-miR-154b	0
chi-miR-154b-5p	0
chi-miR-154b-3p	0
pal-miR-154b-3p	0
dno-miR-154b-3p	0
oar-miR-3958-5p	0
oar-miR-3958-3p	0
bta-miR-154c	0
cfa-miR-3958	0
eca-miR-3958	0
efu-miR-3958	0
chi-miR-3958-3p	0
pal-miR-3958-5p	0
pal-miR-3958-3p	0
hsa-miR-155-5p	0
gga-miR-155	0
dre-miR-155	0
xtr-miR-155	0
oan-miR-155-5p	0
mml-miR-155	0
cfa-miR-155	0
ptr-miR-155	0
bta-miR-155	0
eca-miR-155	0
tgu-miR-155-5p	0
ppy-miR-155	0
ssc-miR-155-3p	0
aca-miR-155-5p	0
cgr-miR-155	0
ggo-miR-155	0
ccr-miR-155	0
ipu-miR-155	0
ssa-miR-155-5p	0
efu-miR-155	0
cpi-miR-155a-5p	0
ami-miR-155-5p	0
cli-miR-155-5p	0
chi-miR-155-5p	0
chi-miR-155-3p	0
tch-miR-155-5p	0
cja-miR-155	0
pal-miR-155-5p	0
pal-miR-155-3p	0
abu-miR-155	0
mze-miR-155	0
nbr-miR-155	0
oni-miR-155	0
pny-miR-155	0
gmo-miR-155-5p	0
cpo-miR-155-5p	0
cpo-miR-155-3p	0
dno-miR-155-5p	0
dno-miR-155-3p	0
ocu-miR-155-5p	0
ocu-miR-155-3p	0
ppa-miR-155	0
nle-miR-155	0
pha-miR-155	0
oga-miR-155	0
bta-miR-1584-5p	0
bta-miR-1584-3p	0
hsa-miR-15a-3p	0
mml-miR-15a-3p	0
mdo-miR-15a-3p	0
oan-miR-15a-3p	0
tgu-miR-15a-3p	0
cgr-miR-15a-3p	0
ami-miR-15a-3p	0
cli-miR-15a-3p	0
rno-miR-15a-3p	0
chi-miR-15a-3p	0
pal-miR-15a-3p	0
cpo-miR-15a-3p	0
dno-miR-15a-3p	0
ocu-miR-15a-3p	0
bta-miR-1603	0
hsa-miR-16-1-3p	0
gga-miR-16-1-3p	0
mml-miR-16-1-3p	0
mdo-miR-16-1-3p	0
tgu-miR-16a-3p	0
cgr-miR-16-3p	0
cpi-miR-16a-3p	0
ami-miR-16a-3p	0
cli-miR-16a-3p	0
chi-miR-16a-3p	0
pal-miR-16-3p	0
cpo-miR-16a-3p	0
dno-miR-16a-3p	0
ocu-miR-16a-3p	0
mmu-miR-16-2-3p	0
rno-miR-16-3p	0
chi-miR-16b-3p	0
oha-miR-16b-3p	0
pal-miR-16-2-3p	0
cgr-miR-16	0
cpo-miR-16b-3p	0
ocu-miR-16b-3p	0
hsa-miR-17-3p	0
gga-miR-17-3p	0
ggo-miR-17-3p	0
lca-miR-17-3p	0
age-miR-17-3p	0
ppa-miR-17-3p	0
ppy-miR-17-3p	0
ptr-miR-17-3p	0
mml-miR-17-3p	0
sla-miR-17-3p	0
lla-miR-17-3p	0
mne-miR-17-3p	0
xtr-miR-17-3p	0
bta-miR-17-3p	0
mdo-miR-17-3p	0
oan-miR-17-3p	0
cfa-miR-17	0
ssc-miR-17-3p	0
tgu-miR-17a-3p	0
aca-miR-17-3p	0
efu-miR-17	0
cpi-miR-17-3p	0
ami-miR-17-3p	0
cli-miR-17-3p	0
pbv-miR-17-3p	0
chi-miR-17-3p	0
oha-miR-17-3p	0
pal-miR-17-3p	0
xla-miR-17-3p	0
xla-miR-17-2-3p	0
cpo-miR-17-3p	0
dno-miR-17-3p	0
ocu-miR-17-3p	0
bta-miR-1721	0
bta-miR-1777a	0
bta-miR-1777b	0
bta-miR-1814a	0
bta-miR-1814b	0
bta-miR-1814c	0
chi-miR-1814	0
hsa-miR-181a-3p	0
mmu-miR-181a-1-3p	0
rno-miR-181a-1-3p	0
gga-miR-181a-3p	0
dre-miR-181a-3p	0
mml-miR-181a-3p	0
ptr-miR-181a-3p	0
ppy-miR-181a-3p	0
ggo-miR-181a-3p	0
lla-miR-181a-3p	0
mne-miR-181a-3p	0
ppa-miR-181a-3p	0
fru-miR-181a-3p	0
tni-miR-181a-3p	0
mdo-miR-181a-1-3p	0
oan-miR-181a-1-3p	0
tgu-miR-181a-1-3p	0
sha-miR-181a-3p	0
cgr-miR-181a-3p	0
efu-miR-181a	0
cpi-miR-181a-3p	0
ami-miR-181a-3p	0
cli-miR-181a-3p	0
pal-miR-181a-3p	0
gmo-miR-181a-3p	0
cpo-miR-181a-3p	0
dno-miR-181a-3p	0
ocu-miR-181a-3p	0
mmu-miR-181a-2-3p	0
efu-miR-181f	0
pal-miR-181a-2-3p	0
ocu-miR-181a-2-3p	0
ssa-miR-181b-3p	0
hsa-miR-181c-5p	0
hsa-miR-181c-3p	0
mmu-miR-181c-5p	0
mmu-miR-181c-3p	0
rno-miR-181c-5p	0
rno-miR-181c-3p	0
ssc-miR-181c	0
mml-miR-181c-5p	0
mml-miR-181c-3p	0
ptr-miR-181c	0
ggo-miR-181c	0
ppa-miR-181c	0
bta-miR-181c	0
mdo-miR-181a-3-3p	0
cfa-miR-181c	0
ppy-miR-181c	0
cgr-miR-181c-5p	0
cgr-miR-181c-3p	0
efu-miR-181c	0
chi-miR-181c-5p	0
chi-miR-181c-3p	0
tch-miR-181c-5p	0
cja-miR-181c	0
pal-miR-181c-5p	0
pal-miR-181c-3p	0
cpo-miR-181c-5p	0
cpo-miR-181c-3p	0
dno-miR-181c-5p	0
dno-miR-181c-3p	0
ocu-miR-181c-5p	0
ocu-miR-181c-3p	0
dma-miR-181c	0
nle-miR-181c	0
pha-miR-181c	0
oga-miR-181c	0
ssc-miR-181d-3p	0
pal-miR-181d-3p	0
mmu-miR-182-3p	0
hsa-miR-182-3p	0
dre-miR-182-3p	0
fru-miR-182	0
tni-miR-182	0
xtr-miR-182-3p	0
mdo-miR-182-3p	0
oan-miR-182-3p	0
aca-miR-182-3p	0
pol-miR-182-3p	0
ccr-miR-182-3p	0
ssa-miR-182-3p	0
gga-miR-182-3p	0
cpi-miR-182-3p	0
ami-miR-182-3p	0
cli-miR-182-3p	0
pbv-miR-182-3p	0
oha-miR-182-3p	0
pal-miR-182-3p	0
gmo-miR-182-3p	0
xla-miR-182-3p	0
xla-miR-182-2-3p	0
cpo-miR-182-3p	0
dno-miR-182-3p	0
ocu-miR-182-3p	0
mmu-miR-183-3p	0
hsa-miR-183-3p	0
rno-miR-183-3p	0
mml-miR-183-3p	0
pal-miR-183-3p	0
cpo-miR-183-3p	0
dno-miR-183-3p	0
ocu-miR-183-3p	0
bta-miR-1835	0
mmu-miR-184-5p	0
aca-miR-184-5p	0
pal-miR-184-5p	0
eca-miR-1842	0
bta-miR-1842	0
cpo-miR-1842-3p	0
bta-miR-1843	0
mmu-miR-185-5p	0
hsa-miR-185-5p	0
rno-miR-185-5p	0
mml-miR-185-5p	0
cfa-miR-185	0
ssc-miR-185	0
ptr-miR-185	0
bta-miR-185	0
ppy-miR-185	0
cgr-miR-185-5p	0
ggo-miR-185	0
efu-miR-185	0
tch-miR-185-5p	0
cja-miR-185	0
pal-miR-185-5p	0
cpo-miR-185-5p	0
dno-miR-185-5p	0
ocu-miR-185-5p	0
hsa-miR-186-3p	0
rno-miR-186-3p	0
ssc-miR-186-3p	0
mdo-miR-186-3p	0
oan-miR-186-3p	0
cgr-miR-186-3p	0
chi-miR-186-3p	0
pal-miR-186-3p	0
cpo-miR-186-3p	0
dno-miR-186-3p	0
ocu-miR-186-3p	0
mmu-miR-187-3p	0
hsa-miR-187-3p	0
rno-miR-187-3p	0
gga-miR-187-3p	0
dre-miR-187	0
ggo-miR-187	0
ppy-miR-187	0
mne-miR-187	0
ppa-miR-187	0
fru-miR-187	0
tni-miR-187	0
mdo-miR-187-3p	0
mml-miR-187-3p	0
bta-miR-187	0
cfa-miR-187	0
eca-miR-187	0
tgu-miR-187-3p	0
ssc-miR-187	0
cgr-miR-187	0
hhi-miR-187	0
chi-miR-187	0
cja-miR-187	0
pal-miR-187-5p	0
pal-miR-187-3p	0
cpo-miR-187-3p	0
dno-miR-187-5p	0
dno-miR-187-3p	0
ocu-miR-187-3p	0
mmr-miR-187	0
mmu-miR-188-5p	0
mmu-miR-188-3p	0
hsa-miR-188-5p	0
hsa-miR-188-3p	0
mml-miR-188-5p	0
mml-miR-188-3p	0
ptr-miR-188	0
ppy-miR-188	0
mne-miR-188	0
ppa-miR-188	0
rno-miR-188-5p	0
rno-miR-188-3p	0
bta-miR-188	0
cfa-miR-188	0
eca-miR-188-5p	0
eca-miR-188-3p	0
cgr-miR-188	0
ggo-miR-188	0
efu-miR-188	0
chi-miR-188-5p	0
chi-miR-188-3p	0
tch-miR-188-5p	0
pal-miR-188-5p	0
pal-miR-188-3p	0
cpo-miR-188-5p	0
cpo-miR-188-3p	0
dno-miR-188-5p	0
ocu-miR-188-5p	0
ocu-miR-188-3p	0
hsa-miR-18a-5p	0
hsa-miR-18a-3p	0
mmu-miR-18a-5p	0
mmu-miR-18a-3p	0
rno-miR-18a-5p	0
rno-miR-18a-3p	0
gga-miR-18a-5p	0
gga-miR-18a-3p	0
dre-miR-18a	0
ssc-miR-18a	0
ggo-miR-18a	0
lca-miR-18	0
age-miR-18	0
ppa-miR-18	0
ppy-miR-18a	0
ptr-miR-18a	0
mml-miR-18a-5p	0
mml-miR-18a-3p	0
sla-miR-18	0
lla-miR-18	0
mne-miR-18	0
fru-miR-18	0
tni-miR-18	0
bta-miR-18a	0
xtr-miR-18a-5p	0
xtr-miR-18a-3p	0
mdo-miR-18a-5p	0
mdo-miR-18a-3p	0
cfa-miR-18a	0
eca-miR-18a	0
tgu-miR-18a	0
pma-miR-18a-5p	0
aca-miR-18a-5p	0
aca-miR-18a-3p	0
ola-miR-18	0
cgr-miR-18a-5p	0
cgr-miR-18a-3p	0
ccr-miR-18a	0
ipu-miR-18a	0
ssa-miR-18b-5p	0
efu-miR-18	0
cpi-miR-18a-5p	0
cpi-miR-18a-3p	0
ami-miR-18-5p	0
ami-miR-18-3p	0
cli-miR-18a-5p	0
cli-miR-18a-3p	0
pbv-miR-18a-5p	0
pbv-miR-18a-3p	0
chi-miR-18a-5p	0
chi-miR-18a-3p	0
chi-miR-18b-5p	0
oha-miR-18a-5p	0
oha-miR-18a-3p	0
pal-miR-18a-5p	0
pal-miR-18a-3p	0
abu-miR-18a	0
mze-miR-18a	0
nbr-miR-18a	0
oni-miR-18a	0
pny-miR-18a	0
oni-miR-18a-2	0
gmo-miR-18a-5p	0
gmo-miR-18a-2-5p	0
xla-miR-18b-5p	0
xla-miR-18b-3p	0
cpo-miR-18a-5p	0
cpo-miR-18a-3p	0
dno-miR-18a-5p	0
dno-miR-18a-3p	0
ocu-miR-18a-5p	0
ocu-miR-18a-3p	0
mmr-miR-18	0
oga-miR-18	0
gga-miR-18b-5p	0
gga-miR-18b-3p	0
xla-miR-18a-5p	0
hsa-miR-18b-5p	0
bta-miR-18b	0
xtr-miR-18b	0
oan-miR-18-5p	0
oan-miR-18-3p	0
mml-miR-18b	0
ptr-miR-18b	0
cfa-miR-18b	0
eca-miR-18b	0
tgu-miR-18b	0
ppy-miR-18b	0
ssc-miR-18b	0
aca-miR-18b-5p	0
ggo-miR-18b	0
mdo-miR-18b-5p	0
cpi-miR-18b-5p	0
cpi-miR-18b-3p	0
cli-miR-18b-5p	0
cli-miR-18b-3p	0
pbv-miR-18b-5p	0
chi-miR-18b-5p	0
chi-miR-18b-3p	0
oha-miR-18b-5p	0
pal-miR-18b-5p	0
cgr-miR-18b	0
cpo-miR-18b-5p	0
dno-miR-18b-5p	0
ocu-miR-18b-5p	0
mmu-miR-190a-5p	0
hsa-miR-190a-5p	0
hsa-miR-190a-3p	0
rno-miR-190a-5p	0
gga-miR-190a-5p	0
gga-miR-190a-3p	0
dre-miR-190a	0
mml-miR-190a-5p	0
mml-miR-190a-3p	0
ptr-miR-190a	0
ggo-miR-190a	0
ppa-miR-190	0
fru-miR-190	0
tni-miR-190	0
oan-miR-190a-5p	0
oan-miR-190a-3p	0
bta-miR-190a	0
cfa-miR-190a	0
mdo-miR-190a-5p	0
mdo-miR-190a-3p	0
eca-miR-190a	0
tgu-miR-190-5p	0
tgu-miR-190-3p	0
ppy-miR-190a	0
aca-miR-190a-5p	0
sha-miR-190	0
cgr-miR-190a	0
ssc-miR-190a	0
ccr-miR-190	0
ipu-miR-190a	0
ssa-miR-190a-5p	0
ssa-miR-190a-3p	0
cpi-miR-190a-5p	0
ami-miR-190a-5p	0
ami-miR-190a-3p	0
cli-miR-190-5p	0
cli-miR-190-3p	0
pbv-miR-190a-5p	0
chi-miR-190a-5p	0
chi-miR-190a-3p	0
tch-miR-190a	0
oha-miR-190a-5p	0
cja-miR-190a	0
abu-miR-190a-5p	0
abu-miR-190a-3p	0
mze-miR-190a	0
nbr-miR-190a	0
oni-miR-190a	0
pny-miR-190a	0
gmo-miR-190a-5p	0
gmo-miR-190a-3p	0
gmo-miR-190a-2-5p	0
cpo-miR-190a-5p	0
cpo-miR-190a-3p	0
dno-miR-190a-5p	0
dno-miR-190a-3p	0
ocu-miR-190a-5p	0
ocu-miR-190a-3p	0
nle-miR-190	0
oga-miR-190	0
hsa-miR-190b-3p	0
pal-miR-190b-3p	0
cpo-miR-190b-3p	0
ocu-miR-190b-3p	0
cgr-miR-191-3p	0
efu-miR-191	0
chi-miR-191-3p	0
ocu-miR-191-3p	0
pal-miR-191-3p	0
cpo-miR-191-3p	0
dno-miR-191-3p	0
hsa-miR-1911-5p	0
mml-miR-1911-5p	0
mml-miR-1911-3p	0
cja-miR-1911	0
pal-miR-1911-5p	0
bta-miR-1911	0
ocu-miR-1911-3p	0
mmu-miR-1911-3p	0
eca-miR-191b	0
bta-miR-191b	0
hsa-miR-192-3p	0
mmu-miR-192-3p	0
oan-miR-192-3p	0
mml-miR-192-3p	0
chi-miR-192-3p	0
pal-miR-192-3p	0
cpo-miR-192-3p	0
dno-miR-192-3p	0
mmu-miR-193a-3p	0
hsa-miR-193a-5p	0
hsa-miR-193a-3p	0
rno-miR-193a-3p	0
dre-miR-193a-3p	0
fru-miR-193	0
tni-miR-193	0
bta-miR-193a-5p	0
bta-miR-193a-3p	0
mdo-miR-193a-3p	0
gga-miR-193a-5p	0
gga-miR-193a-3p	0
mml-miR-193a-5p	0
mml-miR-193a-3p	0
cfa-miR-193a	0
ptr-miR-193a	0
eca-miR-193a-5p	0
eca-miR-193a-3p	0
ssc-miR-193a-5p	0
ssc-miR-193a-3p	0
tgu-miR-193b-5p	0
ppy-miR-193a-5p	0
ppy-miR-193a-3p	0
aca-miR-193-5p	0
aca-miR-193-3p	0
ola-miR-193a	0
ggo-miR-193a	0
ccr-miR-193a	0
efu-miR-193a	0
cpi-miR-193a-5p	0
cpi-miR-193a-3p	0
ami-miR-193a-3p	0
pbv-miR-193a-5p	0
pbv-miR-193a-3p	0
tch-miR-193a-3p	0
oha-miR-193-5p	0
oha-miR-193-3p	0
pal-miR-193a-5p	0
pal-miR-193a-3p	0
cgr-miR-193a	0
abu-miR-193-3p	0
mze-miR-193	0
nbr-miR-193	0
oni-miR-193	0
gmo-miR-193a-3p	0
cpo-miR-193a-5p	0
cpo-miR-193a-3p	0
dno-miR-193a-5p	0
dno-miR-193a-3p	0
ocu-miR-193a-5p	0
ocu-miR-193a-3p	0
ppa-miR-193a	0
pha-miR-193a	0
oga-miR-193a	0
bta-miR-193a	0
hsa-miR-193b-5p	0
gga-miR-193b-3p	0
mmu-miR-193b-5p	0
mmu-miR-193b-3p	0
oan-miR-193-5p	0
oan-miR-193-3p	0
mml-miR-193b-5p	0
cfa-miR-193b	0
bta-miR-193b	0
eca-miR-193b	0
tgu-miR-193a-3p	0
sha-miR-193	0
cgr-miR-193b-5p	0
cgr-miR-193b-3p	0
ggo-miR-193b	0
mdo-miR-193b-5p	0
mdo-miR-193b-3p	0
efu-miR-193b	0
cpi-miR-193b-3p	0
ami-miR-193b-3p	0
cli-miR-193-3p	0
pbv-miR-193b-3p	0
rno-miR-193b-5p	0
rno-miR-193b-3p	0
chi-miR-193a	0
chi-miR-193b-5p	0
chi-miR-193b-3p	0
tch-miR-193b-3p	0
pal-miR-193b-5p	0
pal-miR-193b-3p	0
cpo-miR-193b-5p	0
cpo-miR-193b-3p	0
dno-miR-193b-5p	0
dno-miR-193b-3p	0
ocu-miR-193b-5p	0
ocu-miR-193b-3p	0
mmr-miR-193	0
dma-miR-193	0
oga-miR-193b	0
tgu-miR-194-3p	0
cpi-miR-194-3p	0
ami-miR-194-3p	0
cli-miR-194-3p	0
pal-miR-194a-3p	0
ocu-miR-194-3p	0
hsa-miR-194-3p	0
mmu-miR-194-2-3p	0
rno-miR-194-3p	0
mml-miR-194-3p	0
ssc-miR-194a-3p	0
pal-miR-194b-3p	0
cgr-miR-194-2	0
cpo-miR-194-3p	0
hsa-miR-10524-5p	0
bta-miR-1949	0
bta-miR-194b-3p	0
bta-miR-194b	0
bta-miR-194b	0
pal-miR-196c-3p	0
hsa-miR-196a-3p	0
mmu-miR-196a-2-3p	0
rno-miR-196a-3p	0
mml-miR-196a-3p	0
cgr-miR-196a-3p	0
pal-miR-196a-3p	0
cpo-miR-196c-3p	0
dno-miR-196a-3p	0
ocu-miR-196a-2-3p	0
hsa-miR-196b-3p	0
mmu-miR-196b-3p	0
rno-miR-196b-3p	0
oan-miR-196b-3p	0
mml-miR-196b-3p	0
ssc-miR-196b-3p	0
pal-miR-196b-3p	0
cpo-miR-196b-3p	0
dno-miR-196b-3p	0
ocu-miR-196b-3p	0
hsa-miR-197-5p	0
hsa-miR-197-3p	0
ptr-miR-197	0
ppy-miR-197	0
age-miR-197	0
ppa-miR-197	0
mml-miR-197-5p	0
mml-miR-197-3p	0
cfa-miR-197	0
bta-miR-197	0
eca-miR-197	0
ggo-miR-197	0
chi-miR-197-3p	0
cja-miR-197	0
cpo-miR-197-5p	0
cpo-miR-197-3p	0
dno-miR-197-5p	0
ocu-miR-197-3p	0
mmr-miR-197	0
oga-miR-197	0
mmu-miR-199a-5p	0
mmu-miR-199a-3p	0
hsa-miR-199a-5p	0
hsa-miR-199a-3p	0
hsa-miR-199b-3p	0
mmu-miR-199b-3p	0
rno-miR-199a-5p	0
rno-miR-199a-3p	0
gga-miR-199-5p	0
gga-miR-199-3p	0
dre-miR-199-5p	0
dre-miR-199-3p	0
ggo-miR-199a	0
ppa-miR-199a	0
ppy-miR-199a	0
ptr-miR-199a-5p	0
mml-miR-199a	0
sla-miR-199a	0
lla-miR-199a	0
mne-miR-199a	0
fru-miR-199	0
tni-miR-199	0
bta-miR-199a-5p	0
bta-miR-199a-3p	0
xtr-miR-199a-5p	0
xtr-miR-199a-3p	0
mdo-miR-199b-3p	0
oan-miR-199-5p	0
oan-miR-199-3p	0
